line_item_id,invoice_id,product_id,product_family_name,currency_code,line_amount,description,ticket_id
li_0018109,inv_018109,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010297,inv_010297,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020869,inv_020869,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023199,inv_023199,prod_5,Retainer,AUD,915.58,Retainer subscription payment (MONTHLY),
li_0012171,inv_012171,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016996,inv_016996,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022402,inv_022402,prod_6,Retainer,USD,992.01,Retainer subscription payment (MONTHLY),
li_0020681,inv_020681,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0007429,inv_007429,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0009054,inv_009054,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021256,inv_021256,prod_6,Retainer,USD,991.18,Retainer Paid Monthly (USD) subscription payment,
li_0013733,inv_013733,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005593,inv_005593,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020693,inv_020693,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0055313,inv_036964,,PPR Charge,AUD,500.00,PPR Charge for tkt_126908,tkt_126908
li_0021107,inv_021107,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003410,inv_003410,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006573,inv_006573,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0044087,inv_032423,,PPR Charge,USD,375.00,PPR Charge for tkt_72980,tkt_72980
li_0018998,inv_018998,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007531,inv_007531,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0066537,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180308,tkt_180308
li_0066538,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180309,tkt_180309
li_0066539,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180344,tkt_180344
li_0066540,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180381,tkt_180381
li_0066541,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180341,tkt_180341
li_0066542,inv_040275,,PPR Charge,USD,375.00,PPR Charge for tkt_180375,tkt_180375
li_0066008,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177556,tkt_177556
li_0066009,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177598,tkt_177598
li_0066010,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177576,tkt_177576
li_0066011,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177571,tkt_177571
li_0066012,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177484,tkt_177484
li_0066013,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177511,tkt_177511
li_0066014,inv_040165,,PPR Charge,USD,375.00,PPR Charge for tkt_177613,tkt_177613
li_0023459,inv_023459,prod_6,Retainer,USD,1616.50,Retainer subscription payment (MONTHLY),
li_0023002,inv_023002,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0001682,inv_001682,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020066,inv_020066,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009098,inv_009098,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011895,inv_011895,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023429,inv_023429,prod_5,Retainer,AUD,743.25,Retainer subscription payment (MONTHLY),
li_0000576,inv_000576,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014085,inv_014085,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014305,inv_014305,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010963,inv_010963,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021204,inv_021204,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021228,inv_021228,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021751,inv_021751,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0019724,inv_019724,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021092,inv_021092,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018058,inv_018058,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0063217,inv_039519,,PPR Charge,AUD,500.00,PPR Charge for tkt_163956,tkt_163956
li_0020316,inv_020316,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022850,inv_022850,prod_5,Retainer,AUD,1290.35,Retainer subscription payment (MONTHLY),
li_0020734,inv_020734,prod_6,Retainer,USD,15868.41,Retainer Paid Monthly (USD) subscription payment,
li_0023232,inv_023232,prod_5,Retainer,AUD,879.24,Retainer subscription payment (MONTHLY),
li_0020633,inv_020633,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017474,inv_017474,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0038757,inv_030323,,PPR Charge,USD,375.00,PPR Charge for tkt_52045,tkt_52045
li_0014733,inv_014733,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0066887,inv_040342,,PPR Charge,USD,375.00,PPR Charge for tkt_181961,tkt_181961
li_0066888,inv_040342,,PPR Charge,USD,375.00,PPR Charge for tkt_181953,tkt_181953
li_0016868,inv_016868,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023362,inv_023362,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0022076,inv_022076,prod_6,Retainer,USD,765.92,Retainer subscription payment (MONTHLY),
li_0012446,inv_012446,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0058343,inv_038038,,PPR Charge,USD,375.00,PPR Charge for tkt_140707,tkt_140707
li_0021896,inv_021896,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0012370,inv_012370,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021304,inv_021304,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006501,inv_006501,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023488,inv_023488,prod_6,Retainer,USD,715.79,Retainer subscription payment (MONTHLY),
li_0018135,inv_018135,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023370,inv_023370,prod_5,Retainer,AUD,2084.63,Retainer subscription payment (MONTHLY),
li_0046980,inv_033622,,PPR Charge,USD,375.00,PPR Charge for tkt_86294,tkt_86294
li_0046917,inv_033593,,PPR Charge,AUD,500.00,PPR Charge for tkt_86103,tkt_86103
li_0013447,inv_013447,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017279,inv_017279,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020699,inv_020699,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013232,inv_013232,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010082,inv_010082,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021152,inv_021152,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020541,inv_020541,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0015473,inv_015473,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016414,inv_016414,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023210,inv_023210,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0022900,inv_022900,prod_5,Retainer,AUD,700.00,Retainer subscription payment (MONTHLY),
li_0025035,inv_024268,,PPR Charge,AUD,500.00,PPR Charge for tkt_77165,tkt_77165
li_0025036,inv_024268,,PPR Charge,AUD,500.00,PPR Charge for tkt_77166,tkt_77166
li_0025037,inv_024268,,PPR Charge,AUD,500.00,PPR Charge for tkt_77157,tkt_77157
li_0025038,inv_024268,,PPR Charge,AUD,500.00,PPR Charge for tkt_77162,tkt_77162
li_0020663,inv_020663,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0040818,inv_031143,,PPR Charge,AUD,500.00,PPR Charge for tkt_59593,tkt_59593
li_0017624,inv_017624,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022942,inv_022942,prod_6,Retainer,USD,3941.64,Retainer subscription payment (MONTHLY),
li_0000768,inv_000768,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009788,inv_009788,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020859,inv_020859,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021189,inv_021189,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0031107,inv_027155,,PPR Charge,USD,375.00,PPR Charge for tkt_27137,tkt_27137
li_0013932,inv_013932,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018421,inv_018421,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0000431,inv_000431,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023455,inv_023455,prod_6,Retainer,USD,700.00,Retainer subscription payment (MONTHLY),
li_0019176,inv_019176,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023384,inv_023384,prod_5,Retainer,AUD,1996.31,Retainer subscription payment (MONTHLY),
li_0017294,inv_017294,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018174,inv_018174,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014347,inv_014347,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0058584,inv_038112,,PPR Charge,USD,375.00,PPR Charge for tkt_141676,tkt_141676
li_0058585,inv_038112,,PPR Charge,USD,375.00,PPR Charge for tkt_141682,tkt_141682
li_0021224,inv_021224,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013347,inv_013347,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0005133,inv_005133,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005417,inv_005417,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0000281,inv_000281,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023419,inv_023419,prod_6,Retainer,USD,1248.61,Retainer subscription payment (MONTHLY),
li_0019813,inv_019813,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023317,inv_023317,prod_6,Retainer,USD,14316.60,Retainer subscription payment (MONTHLY),
li_0016207,inv_016207,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019378,inv_019378,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0006961,inv_006961,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021113,inv_021113,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021222,inv_021222,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021164,inv_021164,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0066274,inv_040221,,PPR Charge,USD,375.00,PPR Charge for tkt_178607,tkt_178607
li_0066566,inv_040283,,PPR Charge,AUD,500.00,PPR Charge for tkt_180509,tkt_180509
li_0018032,inv_018032,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023061,inv_023061,prod_5,Retainer,AUD,1618.16,Retainer subscription payment (MONTHLY),
li_0019876,inv_019876,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018000,inv_018000,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021214,inv_021214,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020995,inv_020995,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019715,inv_019715,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0005078,inv_005078,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018343,inv_018343,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016505,inv_016505,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017317,inv_017317,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020042,inv_020042,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018447,inv_018447,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020744,inv_020744,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012319,inv_012319,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017376,inv_017376,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0013136,inv_013136,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017406,inv_017406,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021019,inv_021019,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023118,inv_023118,prod_6,Retainer,USD,2410.18,Retainer subscription payment (MONTHLY),
li_0023424,inv_023424,prod_5,Retainer,AUD,2695.34,Retainer subscription payment (MONTHLY),
li_0014064,inv_014064,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012146,inv_012146,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019849,inv_019849,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0017959,inv_017959,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023398,inv_023398,prod_6,Retainer,USD,2070.22,Retainer subscription payment (MONTHLY),
li_0009466,inv_009466,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0013623,inv_013623,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020884,inv_020884,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0003019,inv_003019,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019751,inv_019751,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009682,inv_009682,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020477,inv_020477,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019338,inv_019338,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022274,inv_022274,prod_6,Retainer,USD,4040.94,Retainer subscription payment (MONTHLY),
li_0004770,inv_004770,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0010236,inv_010236,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011198,inv_011198,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019867,inv_019867,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021039,inv_021039,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0003337,inv_003337,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007104,inv_007104,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0047584,inv_033875,,PPR Charge,USD,375.00,PPR Charge for tkt_89376,tkt_89376
li_0017391,inv_017391,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020779,inv_020779,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021143,inv_021143,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016522,inv_016522,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0062234,inv_039260,,PPR Charge,USD,375.00,PPR Charge for tkt_159213,tkt_159213
li_0014573,inv_014573,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020021,inv_020021,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023377,inv_023377,prod_5,Retainer,AUD,11275.80,Retainer subscription payment (MONTHLY),
li_0010760,inv_010760,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012221,inv_012221,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021232,inv_021232,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0012526,inv_012526,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0057884,inv_037882,,PPR Charge,USD,375.00,PPR Charge for tkt_138713,tkt_138713
li_0021230,inv_021230,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021274,inv_021274,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022799,inv_022799,prod_6,Retainer,USD,832.99,Retainer subscription payment (MONTHLY),
li_0017436,inv_017436,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0053725,inv_036345,,PPR Charge,AUD,500.00,PPR Charge for tkt_119428,tkt_119428
li_0063930,inv_039691,,PPR Charge,AUD,500.00,PPR Charge for tkt_168073,tkt_168073
li_0021125,inv_021125,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023047,inv_023047,prod_5,Retainer,AUD,2093.81,Retainer subscription payment (MONTHLY),
li_0020365,inv_020365,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0010595,inv_010595,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019317,inv_019317,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020769,inv_020769,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019652,inv_019652,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017708,inv_017708,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020613,inv_020613,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0004909,inv_004909,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0048675,inv_034305,,PPR Charge,AUD,500.00,PPR Charge for tkt_94845,tkt_94845
li_0020288,inv_020288,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016329,inv_016329,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0014464,inv_014464,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020687,inv_020687,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0011712,inv_011712,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021277,inv_021277,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017736,inv_017736,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019036,inv_019036,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020981,inv_020981,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017803,inv_017803,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018543,inv_018543,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021116,inv_021116,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023279,inv_023279,prod_6,Retainer,USD,1042.65,Retainer subscription payment (MONTHLY),
li_0010176,inv_010176,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011277,inv_011277,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023221,inv_023221,prod_6,Retainer,USD,1605.88,Retainer subscription payment (MONTHLY),
li_0016852,inv_016852,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0017680,inv_017680,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020186,inv_020186,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009912,inv_009912,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016772,inv_016772,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019113,inv_019113,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0016261,inv_016261,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020657,inv_020657,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016948,inv_016948,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020013,inv_020013,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0018688,inv_018688,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0022637,inv_022637,prod_5,Retainer,AUD,3243.13,Retainer subscription payment (MONTHLY),
li_0017847,inv_017847,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022675,inv_022675,prod_5,Retainer,AUD,1390.17,Retainer subscription payment (MONTHLY),
li_0021197,inv_021197,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0051588,inv_035534,,PPR Charge,USD,375.00,PPR Charge for tkt_109711,tkt_109711
li_0000502,inv_000502,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0036863,inv_029528,,PPR Charge,USD,375.00,PPR Charge for tkt_45613,tkt_45613
li_0036864,inv_029528,,PPR Charge,USD,375.00,PPR Charge for tkt_45609,tkt_45609
li_0036865,inv_029528,,PPR Charge,USD,375.00,PPR Charge for tkt_45610,tkt_45610
li_0019792,inv_019792,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0066109,inv_040184,,PPR Charge,AUD,500.00,PPR Charge for tkt_177984,tkt_177984
li_0016099,inv_016099,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016572,inv_016572,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016916,inv_016916,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020601,inv_020601,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019209,inv_019209,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009854,inv_009854,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021023,inv_021023,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0011766,inv_011766,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020547,inv_020547,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0065977,inv_040159,,PPR Charge,USD,375.00,PPR Charge for tkt_177441,tkt_177441
li_0023103,inv_023103,prod_6,Retainer,USD,1238.52,Retainer subscription payment (MONTHLY),
li_0017044,inv_017044,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015511,inv_015511,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0015872,inv_015872,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020210,inv_020210,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007633,inv_007633,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0021212,inv_021212,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021283,inv_021283,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021287,inv_021287,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020194,inv_020194,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0023265,inv_023265,prod_5,Retainer,AUD,780.85,Retainer subscription payment (MONTHLY),
li_0021288,inv_021288,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0007497,inv_007497,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0062971,inv_039455,,PPR Charge,AUD,500.00,PPR Charge for tkt_162733,tkt_162733
li_0019358,inv_019358,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0014608,inv_014608,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0016312,inv_016312,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0008292,inv_008292,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023487,inv_023487,prod_5,Retainer,AUD,1610.27,Retainer subscription payment (MONTHLY),
li_0062374,inv_039296,,PPR Charge,USD,375.00,PPR Charge for tkt_159899,tkt_159899
li_0020941,inv_020941,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0004064,inv_004064,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020961,inv_020961,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009721,inv_009721,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0005922,inv_005922,prod_5,Retainer,AUD,700.00,Retainer Paid Monthly (AUD) subscription payment,
li_0019973,inv_019973,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0022833,inv_022833,prod_5,Retainer,AUD,750.27,Retainer subscription payment (MONTHLY),
li_0020969,inv_020969,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020639,inv_020639,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020784,inv_020784,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0000037,inv_000037,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0020386,inv_020386,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021816,inv_021816,prod_5,Retainer,AUD,807.39,Retainer subscription payment (MONTHLY),
li_0019124,inv_019124,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0019661,inv_019661,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0021177,inv_021177,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0045157,inv_032872,,PPR Charge,USD,375.00,PPR Charge for tkt_77973,tkt_77973
li_0019242,inv_019242,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0009391,inv_009391,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0018252,inv_018252,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0019949,inv_019949,prod_4,WatchDog,USD,79.00,Premium (USD) subscription payment,
li_0023089,inv_023089,prod_6,Retainer,USD,888.92,Retainer subscription payment (MONTHLY),
li_0066966,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182446,tkt_182446
li_0066967,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182348,tkt_182348
li_0066968,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182457,tkt_182457
li_0066969,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182373,tkt_182373
li_0066970,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182426,tkt_182426
li_0066971,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182444,tkt_182444
li_0066972,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182336,tkt_182336
li_0066973,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182330,tkt_182330
li_0066974,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182337,tkt_182337
li_0066975,inv_040361,,PPR Charge,USD,375.00,PPR Charge for tkt_182411,tkt_182411
li_0013711,inv_013711,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0020717,inv_020717,prod_2,WatchDog,AUD,99.00,Premium (AUD) subscription payment,
li_0054266,inv_036548,,PPR Charge,AUD,500.00,PPR Charge for tkt_121907,tkt_121907
li_0010382,inv_010382,prod_5,Retainer,AUD,2256.70,Retainer Paid Monthly (AUD) subscription payment,
