ticket_id,created_at,last_updated,customer_id,removal_status,platform,successfully_removed_date,price_for_successful_removal,currency,billing_type
tkt_534692,2025-11-09 00:00:00,2026-01-17 00:00:00,cust_001298,In Progress,Other,,0.00,USD,Included in Retainer
tkt_534702,2025-11-09 00:00:00,2025-11-09 00:00:00,cust_001298,Not Started,Google,,0.00,USD,Included in Retainer
tkt_534712,2025-11-17 00:00:00,2025-11-24 00:00:00,cust_001298,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_534722,2025-12-06 00:00:00,2026-01-07 00:00:00,cust_001298,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_534732,2025-11-04 00:00:00,2025-11-06 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534742,2025-11-04 00:00:00,2025-11-16 00:00:00,cust_001299,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_534752,2025-11-04 00:00:00,2025-11-28 00:00:00,cust_001299,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_534762,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001299,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_534772,2025-11-04 00:00:00,2025-11-18 00:00:00,cust_001299,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_534782,2025-11-04 00:00:00,2025-11-25 00:00:00,cust_001299,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_534792,2025-11-04 00:00:00,2025-11-20 00:00:00,cust_001299,Successful,Google,2025-11-20 00:00:00,0.00,AUD,Included in Retainer
tkt_534802,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001299,Successful,Glassdoor,2025-11-07 00:00:00,0.00,AUD,Included in Retainer
tkt_534812,2025-11-04 00:00:00,2025-11-06 00:00:00,cust_001299,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_534821,2025-11-04 00:00:00,2025-11-15 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534830,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_53484,2025-09-14 00:00:00,2025-10-02 00:00:00,cust_000435,Successful,Other,2025-10-02 00:00:00,500.00,AUD,Pay Per Removal
tkt_534849,2025-11-04 00:00:00,2025-11-30 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534858,2025-11-09 00:00:00,2025-11-18 00:00:00,cust_001299,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_534867,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_001299,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_534876,2025-11-16 00:00:00,2026-01-26 00:00:00,cust_001299,In Progress,Glassdoor,,0.00,AUD,Included in Retainer
tkt_534885,2025-11-06 00:00:00,2026-01-02 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534894,2025-11-09 00:00:00,2025-11-30 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534904,2025-11-17 00:00:00,2025-11-19 00:00:00,cust_001299,Successful,Google,2025-11-19 00:00:00,0.00,AUD,Included in Retainer
tkt_534914,2025-11-08 00:00:00,2025-11-20 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534924,2025-11-07 00:00:00,2025-12-09 00:00:00,cust_001299,Successful,Google,2025-12-09 00:00:00,0.00,AUD,Included in Retainer
tkt_534934,2025-11-15 00:00:00,2025-11-18 00:00:00,cust_001299,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_534944,2025-11-07 00:00:00,2025-11-19 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534954,2025-11-18 00:00:00,2025-12-05 00:00:00,cust_001299,Unsuccessful,Glassdoor,,0.00,AUD,Included in Retainer
tkt_534964,2025-11-10 00:00:00,2025-11-11 00:00:00,cust_001299,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_534974,2025-11-14 00:00:00,2025-11-19 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534984,2025-11-14 00:00:00,2025-11-21 00:00:00,cust_001299,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_534994,2026-01-22 00:00:00,2026-01-25 00:00:00,cust_001299,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_535004,2025-11-04 00:00:00,2025-12-05 00:00:00,cust_001300,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_535014,2025-11-04 00:00:00,2025-11-24 00:00:00,cust_001300,Successful,Other,2025-11-24 00:00:00,0.00,AUD,Included in Retainer
tkt_535024,2025-11-04 00:00:00,2025-11-05 00:00:00,cust_001300,Successful,Glassdoor,2025-11-05 00:00:00,0.00,AUD,Included in Retainer
tkt_535034,2025-11-04 00:00:00,2025-11-10 00:00:00,cust_001300,Successful,Glassdoor,2025-11-10 00:00:00,0.00,AUD,Included in Retainer
tkt_535044,2025-11-04 00:00:00,2026-01-22 00:00:00,cust_001300,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_535054,2025-11-04 00:00:00,2025-11-04 00:00:00,cust_001300,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_535064,2025-11-04 00:00:00,2025-11-11 00:00:00,cust_001300,Successful,Google,2025-11-11 00:00:00,0.00,AUD,Included in Retainer
tkt_535074,2025-11-04 00:00:00,2025-11-22 00:00:00,cust_001300,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_535084,2025-11-04 00:00:00,2025-11-22 00:00:00,cust_001300,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_535094,2025-11-04 00:00:00,2025-11-06 00:00:00,cust_001300,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_535104,2025-11-12 00:00:00,2026-01-19 00:00:00,cust_001300,In Progress,Other,,0.00,AUD,Included in Retainer
tkt_535114,2025-11-07 00:00:00,2025-12-11 00:00:00,cust_001300,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_535124,2025-11-09 00:00:00,2025-11-11 00:00:00,cust_001300,Successful,Google,2025-11-11 00:00:00,0.00,AUD,Included in Retainer
tkt_535134,2025-11-16 00:00:00,2025-11-17 00:00:00,cust_001300,Successful,Google,2025-11-17 00:00:00,0.00,AUD,Included in Retainer
tkt_535144,2025-11-13 00:00:00,2025-11-18 00:00:00,cust_001300,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_535154,2025-11-11 00:00:00,2025-11-17 00:00:00,cust_001300,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_535164,2025-11-17 00:00:00,2025-11-19 00:00:00,cust_001300,Successful,Google,2025-11-19 00:00:00,0.00,AUD,Included in Retainer
tkt_535174,2025-11-05 00:00:00,2025-11-08 00:00:00,cust_001300,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_535184,2025-11-12 00:00:00,2025-12-12 00:00:00,cust_001300,Successful,Other,2025-12-12 00:00:00,0.00,AUD,Included in Retainer
tkt_535194,2025-12-04 00:00:00,2026-01-29 00:00:00,cust_001300,In Progress,Glassdoor,,0.00,AUD,Included in Retainer
tkt_535204,2025-11-05 00:00:00,2025-12-31 00:00:00,cust_000022,Successful,Glassdoor,2025-12-31 00:00:00,0.00,USD,Included in Retainer
tkt_535214,2025-11-05 00:00:00,2025-11-13 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535224,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_000022,Successful,Google,2025-11-07 00:00:00,0.00,USD,Included in Retainer
tkt_535234,2025-11-05 00:00:00,2025-11-05 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535244,2025-11-05 00:00:00,2025-11-18 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535254,2025-11-05 00:00:00,2025-11-23 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535264,2025-11-05 00:00:00,2025-11-05 00:00:00,cust_000022,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535274,2025-11-05 00:00:00,2025-12-12 00:00:00,cust_000022,Successful,Google,2025-12-12 00:00:00,0.00,USD,Included in Retainer
tkt_535284,2025-11-05 00:00:00,2026-01-28 00:00:00,cust_000022,In Progress,Other,,0.00,USD,Included in Retainer
tkt_535294,2025-11-05 00:00:00,2025-11-20 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535304,2025-11-05 00:00:00,2026-01-18 00:00:00,cust_000022,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_535314,2025-11-05 00:00:00,2025-11-21 00:00:00,cust_000022,Successful,Glassdoor,2025-11-21 00:00:00,0.00,USD,Included in Retainer
tkt_535324,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_000022,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535334,2025-11-05 00:00:00,2025-12-26 00:00:00,cust_000022,Successful,Other,2025-12-26 00:00:00,0.00,USD,Included in Retainer
tkt_535344,2025-11-05 00:00:00,2025-11-28 00:00:00,cust_000022,Successful,Google,2025-11-28 00:00:00,0.00,USD,Included in Retainer
tkt_535354,2025-11-05 00:00:00,2026-01-26 00:00:00,cust_000022,In Progress,Google,,0.00,USD,Included in Retainer
tkt_535364,2025-11-05 00:00:00,2025-11-22 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535374,2025-11-05 00:00:00,2025-11-26 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535384,2025-11-05 00:00:00,2025-12-09 00:00:00,cust_000022,Successful,Google,2025-12-09 00:00:00,0.00,USD,Included in Retainer
tkt_535394,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535404,2025-11-05 00:00:00,2025-11-16 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535414,2025-11-05 00:00:00,2025-11-08 00:00:00,cust_000022,Not Started,Other,,0.00,USD,Included in Retainer
tkt_535424,2025-11-05 00:00:00,2025-11-05 00:00:00,cust_000022,Successful,Google,2025-11-05 00:00:00,0.00,USD,Included in Retainer
tkt_535434,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_000022,Successful,Glassdoor,2025-11-06 00:00:00,0.00,USD,Included in Retainer
tkt_535444,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535454,2025-11-05 00:00:00,2026-01-18 00:00:00,cust_000022,In Progress,Google,,0.00,USD,Included in Retainer
tkt_535464,2025-11-05 00:00:00,2025-11-23 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535474,2025-11-05 00:00:00,2025-11-12 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535484,2025-11-05 00:00:00,2025-11-20 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535494,2025-11-16 00:00:00,2025-11-21 00:00:00,cust_000022,Successful,Google,2025-11-21 00:00:00,0.00,USD,Included in Retainer
tkt_535504,2025-11-09 00:00:00,2025-11-26 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535514,2025-11-10 00:00:00,2025-11-17 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535524,2025-11-08 00:00:00,2025-11-13 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535534,2025-11-07 00:00:00,2025-11-15 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535544,2025-11-09 00:00:00,2025-11-10 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535554,2025-11-14 00:00:00,2025-11-14 00:00:00,cust_000022,Successful,Google,2025-11-14 00:00:00,0.00,USD,Included in Retainer
tkt_535564,2025-11-14 00:00:00,2025-11-30 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535574,2025-11-09 00:00:00,2025-11-10 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535584,2025-11-07 00:00:00,2025-12-05 00:00:00,cust_000022,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535594,2025-11-17 00:00:00,2025-11-19 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535604,2025-11-15 00:00:00,2025-11-18 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535614,2025-11-10 00:00:00,2026-01-25 00:00:00,cust_000022,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_535624,2025-11-18 00:00:00,2026-01-25 00:00:00,cust_000022,In Progress,Google,,0.00,USD,Included in Retainer
tkt_535634,2025-11-07 00:00:00,2025-11-26 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535644,2025-11-16 00:00:00,2025-12-17 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535654,2025-11-09 00:00:00,2025-11-23 00:00:00,cust_000022,Successful,Google,2025-11-23 00:00:00,0.00,USD,Included in Retainer
tkt_535664,2025-11-06 00:00:00,2025-11-09 00:00:00,cust_000022,Not Started,Other,,0.00,USD,Included in Retainer
tkt_535674,2025-11-08 00:00:00,2025-11-12 00:00:00,cust_000022,Successful,Glassdoor,2025-11-12 00:00:00,0.00,USD,Included in Retainer
tkt_535684,2025-11-08 00:00:00,2025-12-07 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535694,2025-11-19 00:00:00,2025-11-21 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535704,2025-11-17 00:00:00,2025-12-15 00:00:00,cust_000022,Successful,Google,2025-12-15 00:00:00,0.00,USD,Included in Retainer
tkt_535714,2025-11-11 00:00:00,2025-11-13 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535724,2025-11-17 00:00:00,2025-11-18 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535734,2025-11-08 00:00:00,2025-11-09 00:00:00,cust_000022,Successful,Google,2025-11-09 00:00:00,0.00,USD,Included in Retainer
tkt_535744,2025-11-13 00:00:00,2025-11-22 00:00:00,cust_000022,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535754,2025-11-14 00:00:00,2025-11-18 00:00:00,cust_000022,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535764,2025-11-10 00:00:00,2025-11-28 00:00:00,cust_000022,Successful,Glassdoor,2025-11-28 00:00:00,0.00,USD,Included in Retainer
tkt_535774,2025-12-09 00:00:00,2025-12-11 00:00:00,cust_000022,Successful,Google,2025-12-11 00:00:00,0.00,USD,Included in Retainer
tkt_535784,2025-12-31 00:00:00,2025-12-31 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535794,2026-01-19 00:00:00,2026-01-21 00:00:00,cust_000022,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535804,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535814,2025-11-03 00:00:00,2025-12-03 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535824,2025-11-03 00:00:00,2025-11-06 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535834,2025-11-03 00:00:00,2025-11-18 00:00:00,cust_001301,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535844,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535854,2025-11-03 00:00:00,2025-11-19 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535864,2025-11-03 00:00:00,2025-11-10 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_535874,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535884,2025-11-03 00:00:00,2025-11-27 00:00:00,cust_001301,Successful,Other,2025-11-27 00:00:00,0.00,USD,Included in Retainer
tkt_535894,2025-11-03 00:00:00,2025-11-12 00:00:00,cust_001301,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_535904,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001301,Successful,Google,2025-11-24 00:00:00,0.00,USD,Included in Retainer
tkt_535914,2025-11-03 00:00:00,2025-11-15 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_535924,2025-11-03 00:00:00,2026-01-27 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_535934,2025-11-03 00:00:00,2025-11-06 00:00:00,cust_001301,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_535944,2025-11-03 00:00:00,2026-01-24 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_535954,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_535964,2025-11-03 00:00:00,2026-01-21 00:00:00,cust_001301,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_535974,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Glassdoor,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_535984,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Google,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_535994,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Successful,Glassdoor,2025-11-03 00:00:00,0.00,USD,Included in Retainer
tkt_536004,2025-11-03 00:00:00,2025-11-12 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536014,2025-11-03 00:00:00,2026-01-15 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536024,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536034,2025-11-03 00:00:00,2026-01-22 00:00:00,cust_001301,In Progress,Other,,0.00,USD,Included in Retainer
tkt_536044,2025-11-03 00:00:00,2025-11-11 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536054,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Successful,Glassdoor,2025-11-05 00:00:00,0.00,USD,Included in Retainer
tkt_536064,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Glassdoor,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_536074,2025-11-03 00:00:00,2025-11-19 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536084,2025-11-03 00:00:00,2025-12-06 00:00:00,cust_001301,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_536094,2025-11-03 00:00:00,2025-11-09 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536104,2025-11-03 00:00:00,2025-11-20 00:00:00,cust_001301,Successful,Other,2025-11-20 00:00:00,0.00,USD,Included in Retainer
tkt_536114,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536124,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Other,,0.00,USD,Included in Retainer
tkt_536134,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_536144,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Successful,Google,2025-11-05 00:00:00,0.00,USD,Included in Retainer
tkt_536154,2025-11-03 00:00:00,2025-11-30 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536164,2025-11-03 00:00:00,2026-01-15 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536174,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536184,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Successful,Google,2025-11-03 00:00:00,0.00,USD,Included in Retainer
tkt_536194,2025-11-03 00:00:00,2025-12-25 00:00:00,cust_001301,Successful,Google,2025-12-25 00:00:00,0.00,USD,Included in Retainer
tkt_536204,2025-11-03 00:00:00,2025-11-23 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536214,2025-11-03 00:00:00,2025-11-16 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536224,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_536234,2025-11-03 00:00:00,2025-11-22 00:00:00,cust_001301,Successful,Google,2025-11-22 00:00:00,0.00,USD,Included in Retainer
tkt_536244,2025-11-03 00:00:00,2025-11-14 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536254,2025-11-03 00:00:00,2026-01-29 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536264,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536274,2025-11-03 00:00:00,2026-01-17 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536284,2025-11-03 00:00:00,2025-11-21 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536294,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536304,2025-11-03 00:00:00,2025-11-19 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536314,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536324,2025-11-03 00:00:00,2025-11-16 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536334,2025-11-03 00:00:00,2025-11-17 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536344,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001301,Successful,Other,2025-11-24 00:00:00,0.00,USD,Included in Retainer
tkt_536354,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001301,Successful,Glassdoor,2025-11-24 00:00:00,0.00,USD,Included in Retainer
tkt_536364,2025-11-03 00:00:00,2026-01-16 00:00:00,cust_001301,In Progress,Other,,0.00,USD,Included in Retainer
tkt_536374,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Google,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_536384,2025-11-03 00:00:00,2025-11-14 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536394,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536404,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Successful,Google,2025-11-03 00:00:00,0.00,USD,Included in Retainer
tkt_536414,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Google,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_536424,2025-11-03 00:00:00,2025-11-10 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536434,2025-11-03 00:00:00,2025-11-07 00:00:00,cust_001301,Successful,Google,2025-11-07 00:00:00,0.00,USD,Included in Retainer
tkt_536444,2025-11-03 00:00:00,2025-11-18 00:00:00,cust_001301,Successful,Google,2025-11-18 00:00:00,0.00,USD,Included in Retainer
tkt_536454,2025-11-03 00:00:00,2026-01-25 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536464,2025-11-03 00:00:00,2025-12-01 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536474,2025-11-03 00:00:00,2025-11-26 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536484,2025-11-03 00:00:00,2025-11-13 00:00:00,cust_001301,Successful,Google,2025-11-13 00:00:00,0.00,USD,Included in Retainer
tkt_536494,2025-11-03 00:00:00,2026-01-21 00:00:00,cust_001301,In Progress,Google,,0.00,USD,Included in Retainer
tkt_536504,2025-11-03 00:00:00,2025-11-07 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536514,2025-11-03 00:00:00,2025-11-21 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536524,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001301,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_536534,2025-11-03 00:00:00,2025-12-09 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536544,2025-11-03 00:00:00,2025-11-15 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536554,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536564,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Successful,Google,2025-11-05 00:00:00,0.00,USD,Included in Retainer
tkt_536574,2025-11-03 00:00:00,2025-12-05 00:00:00,cust_001301,Successful,Glassdoor,2025-12-05 00:00:00,0.00,USD,Included in Retainer
tkt_536584,2025-11-03 00:00:00,2025-11-12 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536594,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Not Started,Other,,0.00,USD,Included in Retainer
tkt_536604,2025-11-03 00:00:00,2025-11-28 00:00:00,cust_001301,Successful,Google,2025-11-28 00:00:00,0.00,USD,Included in Retainer
tkt_536614,2025-11-03 00:00:00,2025-11-06 00:00:00,cust_001301,Successful,Google,2025-11-06 00:00:00,0.00,USD,Included in Retainer
tkt_536624,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001301,Successful,Google,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_536634,2025-11-03 00:00:00,2025-11-09 00:00:00,cust_001301,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_536644,2025-11-03 00:00:00,2025-11-09 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536654,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001301,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_536664,2025-11-03 00:00:00,2025-11-03 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536674,2025-11-03 00:00:00,2025-11-29 00:00:00,cust_001301,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_536684,2025-11-03 00:00:00,2025-11-19 00:00:00,cust_001301,Successful,Google,2025-11-19 00:00:00,0.00,USD,Included in Retainer
tkt_536694,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001301,Not Started,Google,,0.00,USD,Included in Retainer
tkt_536704,2025-11-03 00:00:00,2025-12-05 00:00:00,cust_001301,Successful,Other,2025-12-05 00:00:00,0.00,USD,Included in Retainer
